campaign,batch,hourly_timestamp,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
66,290,2019-06-28 11:00:00,1.0,3.5714285714285716,1.0178571428571428,3.6785714285714284,5.415,5.176785714285714,0.0,0.0,543.1071428571429,2.0974999999999997,4.0,46.25,18.303571428571427
66,290,2019-06-28 11:10:00,1.0,0.0,0.0,3.7,5.25,3.2,0.0,0.0,764.0,2.09,4.0,49.0,18.0
66,290,2019-06-28 11:20:00,1.0,0.0,0.0,3.7,5.25,3.2,0.0,0.0,764.0,2.09,4.0,49.0,18.0
66,290,2019-06-28 11:30:00,1.0,23.333333333333332,4.666666666666667,3.671666666666667,5.3095,3.5966666666666667,0.0,0.31666666666666665,835.8666666666667,2.09,4.0,48.45,18.766666666666666
66,290,2019-06-28 11:40:00,1.0,100.0,20.0,3.665,5.388166666666667,3.753333333333333,0.0,11.583333333333334,1023.5666666666667,2.1088333333333336,4.0,48.93333333333333,19.383333333333333
66,290,2019-06-28 11:50:00,1.0,100.0,20.0,3.6566666666666667,5.424499999999999,3.796666666666667,0.0,28.216666666666665,1024.6166666666666,2.12,4.0,43.233333333333334,20.25
66,290,2019-06-28 12:00:00,1.0,100.0,20.0,3.668333333333334,5.4455,3.8183333333333334,0.0,44.9,1027.55,2.12,4.0,45.78333333333333,20.366666666666667
66,290,2019-06-28 12:10:00,1.0,100.0,20.0,3.661666666666667,5.451,3.828333333333333,0.0,61.55,1033.25,2.12,4.0,55.7,19.866666666666667
66,290,2019-06-28 12:20:00,1.0,100.0,20.0,3.6599999999999997,5.458,3.8516666666666666,0.0,78.18333333333334,1036.5666666666666,2.12,4.0,54.71666666666667,20.3
66,290,2019-06-28 12:30:00,1.0,100.0,20.0,3.661666666666667,5.456333333333333,3.875,0.0,94.83333333333333,1044.15,2.12,4.0,48.05,20.466666666666665
66,290,2019-06-28 12:40:00,1.0,100.0,20.0,3.6550000000000002,5.457666666666666,3.856666666666667,0.0,111.5,1050.3666666666666,2.12,4.0,45.516666666666666,19.966666666666665
66,290,2019-06-28 12:50:00,1.0,100.0,20.0,3.668333333333334,5.4585,3.875,0.0,128.13333333333333,1055.1666666666667,2.12,4.0,46.95,20.55
66,290,2019-06-28 13:00:00,1.0,100.0,20.0,3.6700000000000004,5.458,3.8633333333333337,0.0,144.81666666666666,1058.9,2.12,4.0,47.05,20.716666666666665
66,290,2019-06-28 13:10:00,1.0,100.0,20.0,3.6666666666666665,5.454,3.856666666666667,0.0,161.45,1064.0166666666667,2.12,4.0,44.416666666666664,19.85
66,290,2019-06-28 13:20:00,1.0,100.0,20.0,3.658333333333333,5.449,3.868333333333333,0.0,178.1,1068.4333333333334,2.12,4.0,46.78333333333333,20.516666666666666
66,290,2019-06-28 13:30:00,1.0,100.0,20.0,3.6700000000000004,5.462000000000001,3.8183333333333334,0.0,194.78333333333333,1071.3666666666666,2.12,4.0,43.0,20.633333333333333
66,290,2019-06-28 13:40:00,1.0,100.0,20.0,3.6599999999999997,5.460333333333334,3.8766666666666665,0.0,211.4,1079.25,2.12,4.0,40.35,20.033333333333335
66,290,2019-06-28 13:50:00,1.0,98.33333333333333,19.666666666666668,3.6550000000000002,5.509666666666666,3.945,0.0,228.05,1092.4,2.12,4.0,42.35,20.266666666666666
66,290,2019-06-28 14:00:00,1.0,0.0,0.0,3.8,5.79,4.3,0.0,231.78571428571428,1112.767857142857,2.12,4.0,39.0,20.0
66,291,2019-06-28 14:00:00,1.0,0.0,0.0,3.8,5.25,4.3,0.0,0.0,0.0,2.12,4.0,39.0,20.0
66,291,2019-06-28 14:10:00,1.0,0.0,0.2833333333333333,3.8,5.25,4.3,0.0,0.0,4.866666666666666,2.12,4.0,39.0,20.0
66,291,2019-06-28 14:20:00,1.0,23.333333333333332,4.666666666666667,3.4566666666666666,5.285666666666667,5.64,0.0,0.0,2441.9166666666665,2.082,4.0,43.13333333333333,18.65
66,291,2019-06-28 14:30:00,1.0,5.0,1.0,3.8966666666666665,5.35,4.1866666666666665,0.0,0.0,5021.75,2.05,4.0,49.95,18.0
66,291,2019-06-28 14:40:00,1.0,0.0,0.0,3.9,5.35,4.2,0.0,0.0,5038.0,2.05,4.0,50.0,18.0
66,291,2019-06-28 14:50:00,1.0,0.0,0.0,3.9,5.35,4.2,0.0,0.0,5038.0,2.05,4.0,50.0,18.0
66,291,2019-06-28 15:00:00,1.0,25.0,5.0,3.8916666666666666,5.350666666666666,4.0616666666666665,0.0,0.36666666666666664,5042.45,2.04,4.0,50.0,18.266666666666666
66,291,2019-06-28 15:10:00,1.0,100.0,20.0,3.863333333333333,5.319500000000001,3.878333333333333,0.0,11.85,5059.283333333334,2.04,4.0,56.983333333333334,20.3
66,291,2019-06-28 15:20:00,1.0,100.0,20.0,3.8716666666666666,5.3485,3.9133333333333336,0.0,28.5,5064.366666666667,2.04,4.0,44.63333333333333,20.316666666666666
66,291,2019-06-28 15:30:00,1.0,100.0,20.0,3.865,5.351,3.9866666666666664,0.0,45.15,5074.966666666666,2.04,4.0,38.68333333333333,20.933333333333334
66,291,2019-06-28 15:40:00,1.0,100.0,20.0,3.865,5.3933333333333335,3.9466666666666668,0.0,61.78333333333333,5081.4,2.0563333333333333,4.0,38.083333333333336,20.666666666666668
66,291,2019-06-28 15:50:00,1.0,100.0,20.0,3.868333333333333,5.407,3.93,0.0,78.45,5090.05,2.06,4.0,43.43333333333333,20.383333333333333
66,291,2019-06-28 16:00:00,1.0,100.0,20.0,3.865,5.4105,3.921666666666667,0.0,95.08333333333333,5098.266666666666,2.06,4.0,44.166666666666664,20.85
66,291,2019-06-28 16:10:00,1.0,100.0,20.0,3.865,5.413666666666667,3.953333333333333,0.0,111.73333333333333,5108.466666666666,2.06,4.0,49.31666666666667,20.783333333333335
66,291,2019-06-28 16:20:00,1.0,100.0,20.0,3.853333333333333,5.412333333333334,3.9766666666666666,0.0,128.38333333333333,5114.316666666667,2.06,4.0,50.06666666666667,20.516666666666666
66,291,2019-06-28 16:30:00,1.0,100.0,20.0,3.8583333333333334,5.408833333333334,3.9916666666666667,0.0,145.01666666666668,5125.0,2.07,4.0,47.733333333333334,21.0
66,291,2019-06-28 16:40:00,1.0,100.0,20.0,3.8699999999999997,5.408,3.856666666666667,0.0,161.66666666666666,5134.133333333333,2.07,4.0,46.416666666666664,21.116666666666667
66,291,2019-06-28 16:50:00,1.0,100.0,20.0,3.863333333333333,5.4105,3.9266666666666667,0.0,178.3,5140.733333333334,2.07,4.0,46.733333333333334,20.35
66,291,2019-06-28 17:00:00,1.0,100.0,20.0,3.865,5.410833333333334,3.895,0.0,194.95,5148.533333333334,2.07,4.0,49.016666666666666,21.033333333333335
66,291,2019-06-28 17:10:00,1.0,100.0,20.0,3.868333333333333,5.407166666666667,3.915,0.0,211.61666666666667,5154.516666666666,2.07,4.0,46.13333333333333,20.883333333333333
66,291,2019-06-28 17:20:00,1.0,100.0,20.0,3.8549999999999995,5.486166666666667,4.181666666666667,0.0,228.25,5167.683333333333,2.07,4.0,46.68333333333333,20.183333333333334
66,291,2019-06-28 17:30:00,1.0,16.666666666666668,3.3333333333333335,3.716666666666667,6.0,6.283333333333334,0.0,237.0,5230.0,2.07,4.0,48.0,21.0
66,292,2019-06-28 17:30:00,1.0,0.0,0.0,3.7,5.372745098039215,6.3,0.0,0.0,0.0,2.05,4.0,48.0,21.0
66,292,2019-06-28 17:40:00,1.0,10.0,2.283333333333333,3.835,5.373666666666667,10.848333333333333,0.0,0.0,1147.7666666666667,2.05,4.0,48.21666666666667,19.6
66,292,2019-06-28 17:50:00,1.0,0.0,0.0,4.0,5.38,3.9,0.0,0.0,1648.0,2.05,4.0,48.0,19.0
66,292,2019-06-28 18:00:00,1.0,96.66666666666667,19.666666666666668,3.966666666666667,5.3375,3.7483333333333335,0.0,7.416666666666667,1672.9,2.05,4.0,55.46666666666667,20.983333333333334
66,292,2019-06-28 18:10:00,1.0,100.0,20.0,3.95,5.3405000000000005,3.8183333333333334,0.0,24.05,1675.7833333333333,2.05,4.0,53.46666666666667,20.966666666666665
66,292,2019-06-28 18:20:00,1.0,100.0,20.0,3.941666666666667,5.361,3.7883333333333336,0.0,40.7,1680.4,2.05,4.0,41.583333333333336,20.6
66,292,2019-06-28 18:30:00,1.0,100.0,20.0,3.9633333333333334,5.371333333333333,3.805,0.0,57.333333333333336,1682.8666666666666,2.04,4.0,42.733333333333334,21.1
66,292,2019-06-28 18:40:00,1.0,100.0,20.0,3.9683333333333333,5.377,3.8333333333333335,0.0,74.0,1685.6833333333334,2.04,4.0,45.916666666666664,21.15
66,292,2019-06-28 18:50:00,1.0,100.0,20.0,3.975,5.376499999999999,3.85,0.0,90.66666666666667,1689.4833333333333,2.04,4.0,45.35,20.5
66,292,2019-06-28 19:00:00,1.0,100.0,20.0,3.953333333333333,5.3966666666666665,3.816666666666667,0.0,107.26666666666667,1693.7,2.051,4.0,43.4,21.283333333333335
66,292,2019-06-28 19:10:00,1.0,100.0,19.966666666666665,3.9566666666666666,5.413,3.8483333333333336,0.0,123.95,1698.0833333333333,2.06,4.0,45.56666666666667,21.15
66,292,2019-06-28 19:20:00,1.0,100.0,20.0,3.9699999999999998,5.4126666666666665,3.8466666666666667,0.0,140.61666666666667,1705.1,2.06,4.0,45.18333333333333,20.566666666666666
66,292,2019-06-28 19:30:00,1.0,100.0,20.0,3.96,5.414000000000001,3.841666666666667,0.0,157.21666666666667,1712.2,2.06,4.0,45.53333333333333,21.266666666666666
