campaign,batch,hourly_timestamp,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
13,64,2018-05-12 00:20:00,10.0,16.74418604651163,7.395348837209302,6.811627906976744,4.776046511627907,21.167441860465118,0.0,0.0,397.5813953488372,1.16,3.0,1.1395348837209303,73.5813953488372
13,64,2018-05-12 00:30:00,10.0,14.476666666666667,6.666666666666667,9.610000000000001,4.7245,4.251666666666667,0.03666666666666667,0.0,3419.266666666667,1.0325,2.933333333333333,3.05,193.3
13,64,2018-05-12 00:40:00,10.0,8.81,4.166666666666667,10.736666666666668,4.710833333333334,3.4683333333333333,0.265,0.0,5802.616666666667,0.9380000000000001,2.5,3.033333333333333,189.1
13,64,2018-05-12 00:50:00,10.0,0.0,0.0,10.4,4.7,3.4,0.3,0.0,6435.0,0.9599999999999999,2.5,3.0,182.0
13,64,2018-05-12 01:00:00,10.0,20.0,8.333333333333334,10.396666666666668,4.692166666666667,2.4833333333333334,0.3,0.15,6513.266666666666,0.9599999999999999,2.5,3.033333333333333,167.86666666666667
13,64,2018-05-12 01:10:00,10.0,120.0,50.0,10.348333333333333,4.711,3.665,0.2933333333333333,12.683333333333334,6721.0,0.9599999999999999,2.5,3.8,187.9
13,64,2018-05-12 01:20:00,10.0,120.0,50.0,10.381666666666666,4.758666666666667,4.071666666666667,0.3,32.833333333333336,6721.0,0.9599999999999999,2.5,3.9,187.31666666666666
13,64,2018-05-12 01:30:00,10.0,120.0,50.0,10.360000000000001,4.772166666666666,4.336666666666667,0.2983333333333333,53.166666666666664,6721.0,0.9599999999999999,2.5,3.7,187.36666666666667
13,64,2018-05-12 01:40:00,10.0,120.0,50.0,10.405000000000001,4.768,4.331666666666666,0.305,73.3,6721.0,0.9599999999999999,2.5,3.8833333333333333,187.96666666666667
13,64,2018-05-12 01:50:00,10.0,120.0,50.0,10.366666666666667,4.770166666666666,4.463333333333334,0.3,93.5,6722.0,0.9599999999999999,2.5,4.016666666666667,191.73333333333332
13,64,2018-05-12 02:00:00,10.0,120.0,50.0,10.32,4.758666666666667,4.7716666666666665,0.2866666666666667,113.78333333333333,6723.116666666667,0.9599999999999999,2.5,3.8666666666666667,193.08333333333334
13,64,2018-05-12 02:10:00,10.0,120.0,50.0,10.365,4.759833333333333,4.873333333333333,0.2816666666666666,133.91666666666666,6724.0,0.9599999999999999,2.5,3.6666666666666665,187.7
13,64,2018-05-12 02:20:00,10.0,120.0,50.0,10.345,4.7465,4.75,0.26833333333333337,154.16666666666666,6724.883333333333,0.9599999999999999,2.5,3.8333333333333335,184.5
13,64,2018-05-12 02:30:00,10.0,120.0,50.0,10.363333333333335,4.730333333333333,4.631666666666666,0.26166666666666666,174.36666666666667,6726.566666666667,0.9599999999999999,2.5,4.133333333333334,185.66666666666666
13,64,2018-05-12 02:40:00,10.0,120.0,50.0,10.356666666666666,4.727166666666666,4.53,0.235,194.51666666666668,6727.0,0.9599999999999999,2.5,3.7666666666666666,185.7
13,64,2018-05-12 02:50:00,10.0,120.0,50.0,10.360000000000001,4.7255,4.468333333333334,0.23166666666666666,214.83333333333334,6727.383333333333,0.9599999999999999,2.5,3.816666666666667,182.83333333333334
13,64,2018-05-12 03:00:00,10.0,120.0,50.0,10.361666666666668,4.726,4.535,0.23,234.96666666666667,6728.0,0.9599999999999999,2.5,3.933333333333333,186.98333333333332
13,64,2018-05-12 03:10:00,10.0,120.0,50.0,10.35,4.727333333333333,4.614999999999999,0.22166666666666668,255.16666666666666,6728.783333333334,0.9599999999999999,2.5,3.8333333333333335,188.68333333333334
13,64,2018-05-12 03:20:00,10.0,120.0,50.0,10.371666666666666,4.731333333333334,4.468333333333334,0.22000000000000003,275.4166666666667,6729.0,0.9599999999999999,2.5,4.233333333333333,185.88333333333333
13,64,2018-05-12 03:30:00,10.0,120.0,50.0,10.35,4.7365,4.468333333333334,0.20333333333333334,295.53333333333336,6729.85,0.9599999999999999,2.5,3.85,184.95
13,64,2018-05-12 03:40:00,10.0,120.0,50.0,10.370000000000001,4.737833333333334,4.3566666666666665,0.19666666666666668,315.8333333333333,6730.0,0.9599999999999999,2.5,4.183333333333334,183.61666666666667
13,64,2018-05-12 03:50:00,10.0,120.0,50.0,10.358333333333333,4.7348333333333334,4.4,0.1766666666666667,336.01666666666665,6730.916666666667,0.9599999999999999,2.5,4.2,182.1
13,64,2018-05-12 04:00:00,10.0,120.0,50.0,10.368333333333334,4.736833333333334,4.345,0.1366666666666667,356.1666666666667,6731.0,0.9599999999999999,2.5,3.7,180.45
13,64,2018-05-12 04:10:00,10.0,120.0,50.0,10.389999999999999,4.738,4.463333333333334,0.13833333333333334,376.45,6731.0,0.9599999999999999,2.5,4.166666666666667,176.41666666666666
13,64,2018-05-12 04:20:00,10.0,120.0,50.0,10.365,4.745166666666666,4.510000000000001,0.13499999999999998,396.5833333333333,6731.0,0.9599999999999999,2.5,3.8833333333333333,175.3
13,64,2018-05-12 04:30:00,10.0,120.0,50.0,10.373333333333333,4.742666666666667,4.541666666666667,0.11000000000000001,416.8333333333333,6731.0,0.9599999999999999,2.5,3.816666666666667,174.9
13,64,2018-05-12 04:40:00,10.0,120.0,50.0,10.331666666666667,4.7441666666666675,4.575,0.10666666666666667,437.05,6731.0,0.9599999999999999,2.5,3.9,169.5
13,64,2018-05-12 04:50:00,10.0,120.0,50.0,10.348333333333333,4.749,4.653333333333333,0.11166666666666666,457.18333333333334,6731.816666666667,0.9599999999999999,2.5,3.966666666666667,170.38333333333333
13,64,2018-05-12 05:00:00,10.0,120.0,50.0,10.379999999999999,4.745500000000001,4.636666666666667,0.09666666666666668,477.5,6732.45,0.9599999999999999,2.5,4.016666666666667,169.65
13,64,2018-05-12 05:10:00,10.0,120.0,50.0,10.370000000000001,4.764666666666667,4.586666666666667,0.09833333333333334,497.65,6733.0,0.9695,2.5,3.966666666666667,172.55
13,64,2018-05-12 05:20:00,10.0,120.0,50.0,10.361666666666668,4.764666666666667,4.7283333333333335,0.07666666666666667,517.8333333333334,6733.783333333334,0.97,2.5,4.1,172.4
13,64,2018-05-12 05:30:00,10.0,120.0,50.0,10.363333333333333,4.761833333333333,4.64,0.05,538.1,6735.0,0.97,2.5,4.066666666666666,170.61666666666667
13,64,2018-05-12 05:40:00,10.0,120.0,50.0,10.383333333333333,4.7645,4.566666666666666,0.043333333333333335,558.2333333333333,6735.4,0.97,2.5,4.133333333333334,166.7
13,64,2018-05-12 05:50:00,10.0,120.0,50.0,10.366666666666667,4.755,4.576666666666667,0.035,578.5,6736.966666666666,0.97,2.5,4.05,166.1
13,64,2018-05-12 06:00:00,10.0,120.0,50.0,10.376666666666667,4.7585,4.54,0.025,598.7,6737.916666666667,0.97,2.5,4.35,164.98333333333332
13,64,2018-05-12 06:10:00,10.0,120.0,50.0,10.375,4.752,4.58,0.015000000000000001,618.8333333333334,6738.0,0.97,2.5,4.116666666666666,168.58333333333334
13,64,2018-05-12 06:20:00,10.0,120.0,50.0,10.361666666666668,4.757333333333333,4.465,0.005000000000000001,639.1166666666667,6738.183333333333,0.97,2.5,4.45,165.25
