,timestamp,campaign,batch,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
0,2019-01-17 04:09:38,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
1,2019-01-17 04:09:48,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
2,2019-01-17 04:09:58,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
3,2019-01-17 04:10:08,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
4,2019-01-17 04:10:18,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
5,2019-01-17 04:10:28,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
6,2019-01-17 04:10:38,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
7,2019-01-17 04:10:48,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
8,2019-01-17 04:10:58,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
9,2019-01-17 04:11:08,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
10,2019-01-17 04:11:18,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
11,2019-01-17 04:11:28,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
12,2019-01-17 04:11:38,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
13,2019-01-17 04:11:48,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
14,2019-01-17 04:11:58,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
15,2019-01-17 04:12:08,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
16,2019-01-17 04:12:18,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
17,2019-01-17 04:12:28,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
18,2019-01-17 04:12:38,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
19,2019-01-17 04:12:48,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
20,2019-01-17 04:12:58,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
21,2019-01-17 04:13:08,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
22,2019-01-17 04:13:18,19,80,9,0,0,0,3.82,0,0,0,0,0.6,4,0,0
23,2019-01-17 04:13:28,19,80,9,0,17,0,3.82,0,0,0,48,0.6,4,0,0
24,2019-01-17 04:13:38,19,80,9,0,0,0,3.82,0,0,0,75,0.6,4,0,0
25,2019-01-17 04:13:48,19,80,9,48.9,20,7.1,3.82,100.7,0,0,181,0.6,4,358,135
26,2019-01-17 04:13:58,19,80,9,100,20,9.1,3.82,5,0.1,0,482,0.6,4,372,110
27,2019-01-17 04:14:08,19,80,9,100,20,9.1,3.82,5.3,0.1,0,715,0.6,4,382,111
28,2019-01-17 04:14:18,19,80,9,100,20,9.1,3.82,4.7,0.1,0,866,0.6,4,369,113
29,2019-01-17 04:14:28,19,80,9,100,20,9,3.82,5.5,0.1,0,1155,0.6,4,359,118
30,2019-01-17 04:14:38,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
31,2019-01-17 04:14:48,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
32,2019-01-17 04:14:58,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
33,2019-01-17 04:15:08,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
34,2019-01-17 04:15:18,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
35,2019-01-17 04:15:28,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
36,2019-01-17 04:15:38,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
37,2019-01-17 04:15:48,19,80,9,0,0,9.1,3.82,4.5,0.1,0,1291,0.6,4,342,116
38,2019-01-17 04:15:58,19,80,9,15.6,20,9.1,3.96,0,0.1,0,1359,0.6,4,229,35
39,2019-01-17 04:16:08,19,80,9,100,20,9.3,3.96,5.5,0.1,0,1660,0.6,4,386,111
40,2019-01-17 04:16:18,19,80,9,100,20,9.6,3.96,4.9,0.1,0,1934,0.6,4,374,109
41,2019-01-17 04:16:28,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
42,2019-01-17 04:16:38,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
43,2019-01-17 04:16:48,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
44,2019-01-17 04:16:58,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
45,2019-01-17 04:17:08,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
46,2019-01-17 04:17:18,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
47,2019-01-17 04:17:28,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
48,2019-01-17 04:17:38,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
49,2019-01-17 04:17:48,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
50,2019-01-17 04:17:58,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
51,2019-01-17 04:18:08,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
52,2019-01-17 04:18:18,19,80,9,0,0,9.6,3.96,4.9,0.1,0,1956,0.6,4,374,109
53,2019-01-17 04:18:28,19,80,9,0,0,9.6,4.03,4.9,0.1,0,1956,0.6,4,374,109
54,2019-01-17 04:18:38,19,80,9,0,0,9.6,4.03,4.9,0.1,0,1956,0.6,4,374,109
55,2019-01-17 04:18:48,19,80,9,89,20,8.6,4.03,0,0.1,0,1970,0.92,4,256,45
56,2019-01-17 04:18:58,19,80,9,100,20,5.2,4.03,20.4,0.1,0,2242,0.92,4,289,82
57,2019-01-17 04:19:08,19,80,9,100,20,5.3,4.03,5.6,0.1,0,2534,0.92,4,279,86
58,2019-01-17 04:19:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
59,2019-01-17 04:19:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
60,2019-01-17 04:19:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
61,2019-01-17 04:19:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
62,2019-01-17 04:19:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
63,2019-01-17 04:20:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
64,2019-01-17 04:20:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
65,2019-01-17 04:20:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
66,2019-01-17 04:20:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
67,2019-01-17 04:20:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
68,2019-01-17 04:20:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
69,2019-01-17 04:21:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
70,2019-01-17 04:21:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
71,2019-01-17 04:21:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
72,2019-01-17 04:21:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
73,2019-01-17 04:21:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
74,2019-01-17 04:21:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
75,2019-01-17 04:22:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
76,2019-01-17 04:22:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
77,2019-01-17 04:22:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
78,2019-01-17 04:22:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
79,2019-01-17 04:22:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
80,2019-01-17 04:22:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
81,2019-01-17 04:23:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
82,2019-01-17 04:23:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
83,2019-01-17 04:23:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
84,2019-01-17 04:23:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
85,2019-01-17 04:23:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
86,2019-01-17 04:23:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
87,2019-01-17 04:24:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
88,2019-01-17 04:24:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
89,2019-01-17 04:24:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
90,2019-01-17 04:24:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
91,2019-01-17 04:24:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
92,2019-01-17 04:24:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
93,2019-01-17 04:25:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
94,2019-01-17 04:25:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
95,2019-01-17 04:25:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
96,2019-01-17 04:25:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
97,2019-01-17 04:25:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
98,2019-01-17 04:25:58,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
99,2019-01-17 04:26:08,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
100,2019-01-17 04:26:18,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
101,2019-01-17 04:26:28,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
102,2019-01-17 04:26:38,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
103,2019-01-17 04:26:48,19,80,9,0,0,5.4,4.03,6.3,0.1,0,2749,0.92,4,265,96
