campaign,batch,hourly_timestamp,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
15,62,2018-12-06 16:30:00,12.0,0.0,0.0,8.1,4.06,3.5,0.1,1.0,11853.0,0.77,5.0,53.0,149.0
15,62,2018-12-06 16:40:00,12.0,0.0,0.0,8.1,4.06,3.5,0.1,1.0,11853.0,0.77,5.0,53.0,149.0
15,62,2018-12-06 16:50:00,12.0,2.0,0.5,8.011666666666667,4.059833333333333,3.6950000000000003,0.09833333333333334,1.0,11867.4,0.77,5.0,53.86666666666667,146.51666666666668
15,62,2018-12-06 17:00:00,12.0,46.0,11.5,8.065,4.0485,3.39,0.06166666666666667,2.533333333333333,11875.116666666667,0.77,5.0,54.233333333333334,149.5
15,62,2018-12-06 17:10:00,12.0,120.0,30.0,8.16,4.030666666666666,2.768333333333333,0.060000000000000005,18.833333333333332,11885.0,0.77,5.0,53.15,157.26666666666668
15,62,2018-12-06 17:20:00,12.0,120.0,30.0,8.165,4.053,2.9183333333333334,0.09333333333333334,38.833333333333336,11885.0,0.77,5.0,53.21666666666667,145.78333333333333
15,62,2018-12-06 17:30:00,12.0,120.0,30.0,8.166666666666666,4.054666666666667,2.8916666666666666,0.1,58.833333333333336,11885.0,0.77,5.0,53.25,154.41666666666666
15,62,2018-12-06 17:40:00,12.0,120.0,30.0,8.163333333333334,4.032333333333333,2.81,0.1,78.83333333333333,11885.0,0.77,5.0,52.766666666666666,155.71666666666667
15,62,2018-12-06 17:50:00,12.0,120.0,30.0,8.176666666666666,4.023666666666666,2.6983333333333333,0.1,98.83333333333333,11885.0,0.77,5.0,52.75,150.2
15,62,2018-12-06 18:00:00,12.0,102.0,25.5,8.15,4.022,2.6666666666666665,0.08333333333333333,118.46666666666667,11885.516666666666,0.77,5.0,52.85,147.8
15,62,2018-12-06 18:10:00,12.0,120.0,30.0,8.151666666666666,4.022666666666667,2.753333333333333,0.09333333333333334,135.5,11900.0,0.77,5.0,52.88333333333333,152.43333333333334
15,62,2018-12-06 18:20:00,12.0,120.0,30.0,8.151666666666666,4.013999999999999,2.7383333333333337,0.09000000000000001,155.5,11900.0,0.77,5.0,53.06666666666667,154.23333333333332
15,62,2018-12-06 18:30:00,12.0,120.0,30.0,8.16,4.023666666666666,2.816666666666667,0.085,175.5,11900.0,0.77,5.0,53.21666666666667,157.3
15,62,2018-12-06 18:40:00,12.0,120.0,30.0,8.161666666666667,4.013833333333333,2.8266666666666667,0.06833333333333334,195.5,11900.0,0.77,5.0,53.53333333333333,158.33333333333334
15,62,2018-12-06 18:50:00,12.0,120.0,30.0,8.168333333333333,4.008,2.8466666666666667,0.0,215.5,11900.0,0.77,5.0,53.5,159.95
15,62,2018-12-06 19:00:00,12.0,120.0,30.0,8.16,3.990666666666667,2.8866666666666663,0.0,235.5,11900.0,0.77,5.0,54.15,152.56666666666666
15,62,2018-12-06 19:10:00,12.0,120.0,30.0,8.141666666666667,3.984166666666667,2.9133333333333336,0.0,255.5,11900.0,0.77,5.0,54.88333333333333,151.36666666666667
15,62,2018-12-06 19:20:00,12.0,120.0,30.0,8.175,3.982666666666667,2.893333333333333,0.0,275.5,11900.0,0.77,5.0,55.083333333333336,158.85
15,62,2018-12-06 19:30:00,12.0,120.0,30.0,8.175,3.9785,2.9233333333333333,0.0,295.5,11900.0,0.77,5.0,55.46666666666667,161.21666666666667
15,62,2018-12-06 19:40:00,12.0,120.0,30.0,8.155,3.9646666666666666,2.8333333333333335,0.0,315.5,11900.0,0.77,5.0,55.916666666666664,160.71666666666667
15,62,2018-12-06 19:50:00,12.0,120.0,30.0,8.165,3.9598333333333335,2.93,0.0,335.5,11900.0,0.77,5.0,56.483333333333334,170.83333333333334
15,62,2018-12-06 20:00:00,12.0,120.0,30.0,8.158333333333333,3.9535,2.9433333333333334,0.0,355.5,11900.0,0.77,5.0,56.81666666666667,173.21666666666667
15,62,2018-12-06 20:10:00,12.0,76.0,19.0,8.133333333333333,3.958833333333333,2.925,0.0,374.1,11900.0,0.775,5.0,56.766666666666666,179.7
15,62,2018-12-06 20:20:00,12.0,74.0,18.5,8.285,3.9495,2.8233333333333333,0.0,382.1333333333333,11950.3,0.782,5.0,57.03333333333333,184.68333333333334
15,62,2018-12-06 20:30:00,12.0,120.0,30.0,8.161666666666667,3.981333333333333,2.9366666666666665,0.0,400.5,11964.0,0.7900000000000001,5.0,56.43333333333333,194.23333333333332
15,62,2018-12-06 20:40:00,12.0,120.0,30.0,8.158333333333333,3.9753333333333334,2.895,0.0,420.5,11964.0,0.7900000000000001,5.0,57.05,191.43333333333334
15,62,2018-12-06 20:50:00,12.0,120.0,30.0,8.153333333333332,3.9795000000000003,2.9566666666666666,0.0,440.5,11964.0,0.7900000000000001,5.0,57.25,187.55
15,62,2018-12-06 21:00:00,12.0,120.0,30.0,8.16,3.969333333333333,2.9266666666666667,0.0,460.5,11964.0,0.7900000000000001,5.0,57.8,188.51666666666668
15,62,2018-12-06 21:10:00,12.0,120.0,30.0,8.163333333333332,3.9676666666666667,2.9483333333333333,0.0,480.5,11964.466666666667,0.7900000000000001,5.0,58.9,182.9
15,62,2018-12-06 21:20:00,12.0,120.0,30.0,8.15,3.9675000000000002,2.9516666666666667,0.0,500.5,11965.0,0.7900000000000001,5.0,59.06666666666667,183.51666666666668
15,62,2018-12-06 21:30:00,12.0,120.0,30.0,8.171666666666667,3.9796666666666667,2.9066666666666667,0.0,520.5,11965.0,0.797,5.0,59.7,189.4
15,62,2018-12-06 21:40:00,12.0,120.0,30.0,8.155,3.9873333333333334,2.9383333333333335,0.0,540.5,11965.0,0.8,5.0,60.05,184.23333333333332
15,62,2018-12-06 21:50:00,12.0,120.0,30.0,8.161666666666667,3.9853333333333336,2.9583333333333335,0.0,560.5,11965.0,0.8,5.0,60.46666666666667,178.05
15,62,2018-12-06 22:00:00,12.0,120.0,30.0,8.165,3.9806666666666666,2.955,0.0,580.5,11965.0,0.8,5.0,61.416666666666664,172.36666666666667
15,62,2018-12-06 22:10:00,12.0,120.0,30.0,8.175,3.9785,2.9716666666666667,0.0,600.5,11965.0,0.8,5.0,61.233333333333334,176.53333333333333
15,62,2018-12-06 22:20:00,12.0,120.0,30.0,8.153333333333332,3.975166666666667,2.978333333333333,0.0,620.5,11965.0,0.8,5.0,60.833333333333336,171.33333333333334
15,62,2018-12-06 22:30:00,12.0,120.0,30.0,8.161666666666667,3.9771666666666667,2.9483333333333333,0.0,640.5,11965.0,0.8,5.0,61.083333333333336,167.31666666666666
15,62,2018-12-06 22:40:00,12.0,120.0,30.0,8.151666666666666,3.9713333333333334,2.9683333333333333,0.0,660.5,11965.0,0.8,5.0,59.78333333333333,171.43333333333334
15,62,2018-12-06 22:50:00,12.0,120.0,30.0,8.155,3.9695000000000005,2.941666666666667,0.0,680.5,11965.0,0.8,5.0,59.78333333333333,163.63333333333333
15,62,2018-12-06 23:00:00,12.0,120.0,30.0,8.138333333333334,3.9748333333333337,2.96,0.0,700.5,11965.0,0.8016666666666666,5.0,60.15,156.95
15,62,2018-12-06 23:10:00,12.0,91.94166666666666,23.0,8.196666666666665,3.983166666666667,2.855,0.0,716.25,11990.15,0.81,5.0,57.95,160.78333333333333
15,62,2018-12-06 23:20:00,12.0,120.0,30.0,8.156666666666666,3.99,2.8733333333333335,0.0,735.5,11997.683333333332,0.81,5.0,59.25,156.1
15,62,2018-12-06 23:30:00,12.0,120.0,30.0,8.17,3.9896666666666665,2.9066666666666667,0.0,755.5,11998.0,0.81,5.0,58.78333333333333,157.6
15,62,2018-12-06 23:40:00,12.0,120.0,30.0,8.173333333333334,3.9931666666666668,2.878333333333333,0.0,775.5,11998.0,0.81,5.0,59.36666666666667,159.95
15,62,2018-12-06 23:50:00,12.0,120.0,30.0,8.156666666666666,3.989,2.896666666666667,0.0,795.5,11998.0,0.81,5.0,59.11666666666667,160.7
15,62,2018-12-07 00:00:00,12.0,120.0,30.0,8.168333333333333,3.985,2.9133333333333336,0.0,815.5,11998.0,0.81,5.0,59.2,160.45
15,62,2018-12-07 00:10:00,12.0,120.0,30.0,8.165,3.9859999999999998,2.885,0.0,835.5,11998.0,0.81,5.0,60.13333333333333,156.55
15,62,2018-12-07 00:20:00,12.0,120.0,30.0,8.161666666666667,3.9888333333333335,2.9383333333333335,0.0,855.5,11998.0,0.81,5.0,60.983333333333334,152.73333333333332
15,62,2018-12-07 00:30:00,12.0,120.0,30.0,8.16,3.985,2.9050000000000002,0.0,875.5,11998.0,0.81,5.0,61.28333333333333,152.3
15,62,2018-12-07 00:40:00,12.0,120.0,30.0,8.17,3.9886666666666666,2.875,0.0,895.5,11998.0,0.81,5.0,61.03333333333333,152.25
15,62,2018-12-07 00:50:00,12.0,120.0,30.0,8.166666666666666,3.9838333333333336,2.9,0.0,915.5,11998.0,0.81,5.0,62.416666666666664,151.16666666666666
15,62,2018-12-07 01:00:00,12.0,120.0,30.0,8.17,3.9875,3.006666666666667,0.0,935.5,11998.0,0.81,5.0,61.333333333333336,151.63333333333333
15,62,2018-12-07 01:10:00,12.0,120.0,30.0,8.168333333333333,3.984666666666667,3.085,0.0,955.5,11998.0,0.8116666666666668,5.0,62.43333333333333,149.75
15,62,2018-12-07 01:20:00,12.0,120.0,30.0,8.166666666666666,4.004,3.0050000000000003,0.0,975.5,11998.0,0.82,5.0,63.46666666666667,150.46666666666667
15,62,2018-12-07 01:30:00,12.0,120.0,30.0,8.161666666666667,4.006166666666667,3.066666666666667,0.0,995.5,11998.0,0.82,5.0,62.86666666666667,151.8
15,62,2018-12-07 01:40:00,12.0,120.0,30.0,8.153333333333332,4.006333333333333,2.9699999999999998,0.0,1015.5,11998.0,0.82,5.0,61.78333333333333,148.45
15,62,2018-12-07 01:50:00,12.0,120.0,30.0,8.156666666666666,4.0056666666666665,2.996666666666667,0.0,1035.5,11998.0,0.82,5.0,61.68333333333333,147.85
15,62,2018-12-07 02:00:00,12.0,120.0,30.0,8.161666666666667,4.003833333333334,3.0050000000000003,0.0,1055.5,11998.0,0.82,5.0,60.3,148.75
15,62,2018-12-07 02:10:00,12.0,120.0,30.0,8.156666666666666,4.006166666666667,2.993333333333333,0.0,1075.5,11998.0,0.82,5.0,59.78333333333333,148.06666666666666
15,62,2018-12-07 02:20:00,12.0,120.0,30.0,8.161666666666667,4.004666666666667,3.0300000000000002,0.0,1095.5,11998.0,0.82,5.0,59.3,146.48333333333332
15,62,2018-12-07 02:30:00,12.0,120.0,30.0,8.158333333333333,4.005166666666667,3.0283333333333333,0.0,1115.5,11998.0,0.82,5.0,59.416666666666664,147.75
15,62,2018-12-07 02:40:00,12.0,120.0,30.0,8.171666666666665,4.003166666666667,3.05,0.0,1135.5,11998.066666666668,0.82,5.0,60.55,146.25
15,62,2018-12-07 02:50:00,12.0,120.0,30.0,8.151666666666666,4.001,3.0316666666666667,0.0,1155.5,11999.0,0.82,5.0,61.4,145.36666666666667
15,62,2018-12-07 03:00:00,12.0,120.0,30.0,8.16,4.003166666666667,3.0166666666666666,0.0,1175.5,11999.0,0.82,5.0,60.61666666666667,144.95
15,62,2018-12-07 03:10:00,12.0,120.0,30.0,8.155,3.9983333333333335,2.996666666666667,0.0,1195.5,11999.0,0.82,5.0,60.13333333333333,146.73333333333332
15,62,2018-12-07 03:20:00,12.0,73.425,19.0,8.193333333333333,4.019333333333333,2.993333333333333,0.0,1209.5,12021.8,0.8168333333333333,5.0,60.5,145.71666666666667
15,62,2018-12-07 03:30:00,12.0,120.0,30.0,8.165,4.043166666666667,3.5083333333333333,0.0,1227.8333333333333,12035.516666666666,0.81,5.0,61.0,144.58333333333334
15,62,2018-12-07 03:40:00,12.0,120.0,30.0,8.161666666666667,4.042666666666666,3.6533333333333333,0.0,1247.8333333333333,12036.0,0.81,5.0,60.45,147.33333333333334
15,62,2018-12-07 03:50:00,12.0,120.0,30.0,8.16,4.055166666666667,3.765,0.0,1267.8333333333333,12036.0,0.81,5.0,57.36666666666667,147.01666666666668
15,62,2018-12-07 04:00:00,12.0,120.0,30.0,8.166666666666666,4.052833333333333,3.5900000000000003,0.0,1287.8333333333333,12036.883333333333,0.81,5.0,56.2,145.58333333333334
15,62,2018-12-07 04:10:00,12.0,120.0,30.0,8.155,4.0465,3.503333333333333,0.0,1307.8333333333333,12038.0,0.81,5.0,56.53333333333333,143.36666666666667
15,62,2018-12-07 04:20:00,12.0,120.0,30.0,8.17,4.038666666666667,3.378333333333333,0.0,1327.8333333333333,12038.416666666666,0.81,5.0,56.05,143.3
15,62,2018-12-07 04:30:00,12.0,120.0,30.0,8.171666666666667,4.019333333333333,3.2583333333333333,0.0,1347.8333333333333,12040.9,0.81,5.0,56.333333333333336,145.41666666666666
15,62,2018-12-07 04:40:00,12.0,120.0,30.0,8.171666666666665,4.026333333333333,3.256666666666667,0.0,1367.8333333333333,12041.0,0.81,5.0,56.483333333333334,146.96666666666667
15,62,2018-12-07 04:50:00,12.0,120.0,30.0,8.163333333333334,4.035666666666667,3.5050000000000003,0.0,1387.8333333333333,12041.0,0.81,5.0,56.55,146.41666666666666
15,62,2018-12-07 05:00:00,12.0,120.0,30.0,8.17,4.034,3.591666666666667,0.0,1407.8333333333333,12041.0,0.81,5.0,56.55,145.75
15,62,2018-12-07 05:10:00,12.0,120.0,30.0,8.153333333333332,4.020166666666666,3.4650000000000003,0.0,1427.8333333333333,12042.483333333334,0.81,5.0,56.56666666666667,147.43333333333334
15,62,2018-12-07 05:20:00,12.0,120.0,30.0,8.168333333333333,4.015833333333333,3.4116666666666666,0.0,1447.8333333333333,12044.0,0.81,5.0,56.766666666666666,147.88333333333333
15,62,2018-12-07 05:30:00,12.0,120.0,30.0,8.173333333333334,4.0071666666666665,3.2216666666666667,0.0,1467.8333333333333,12044.166666666666,0.81,5.0,56.4,148.6
15,62,2018-12-07 05:40:00,12.0,120.0,30.0,8.166666666666666,3.9985,2.9883333333333337,0.0,1487.8333333333333,12045.3,0.81,5.0,56.416666666666664,147.83333333333334
15,62,2018-12-07 05:50:00,12.0,120.0,30.0,8.138333333333334,3.987,2.8,0.0,1507.6333333333334,12046.0,0.81,5.0,56.31666666666667,145.53333333333333
15,62,2018-12-07 06:00:00,12.0,120.0,30.0,8.0,3.98,2.8,0.0,1515.0,12046.0,0.81,5.0,56.0,144.0
15,62,2018-12-07 06:10:00,12.0,120.0,30.0,8.11,3.987,2.8449999999999998,0.0,1540.0833333333333,12046.7,0.817,5.0,56.333333333333336,142.38333333333333
15,62,2018-12-07 06:20:00,12.0,120.0,30.0,8.155,3.9981666666666666,2.7933333333333334,0.0,1567.8333333333333,12047.0,0.82,5.0,56.416666666666664,141.05
15,62,2018-12-07 06:30:00,12.0,120.0,30.0,8.163333333333334,4.001,2.8383333333333334,0.0,1587.8333333333333,12047.0,0.82,5.0,56.4,139.33333333333334
15,62,2018-12-07 06:40:00,12.0,120.0,30.0,8.165,4.004666666666667,2.7483333333333335,0.0,1607.8333333333333,12047.0,0.82,5.0,56.61666666666667,135.0
15,62,2018-12-07 06:50:00,12.0,120.0,30.0,8.16,3.9978333333333333,2.7983333333333333,0.0,1627.8333333333333,12047.0,0.82,5.0,56.6,133.41666666666666
15,62,2018-12-07 07:00:00,12.0,120.0,30.0,8.161666666666667,4.0035,2.855,0.0,1647.8333333333333,12047.0,0.82,5.0,56.6,130.63333333333333
15,62,2018-12-07 07:10:00,12.0,120.0,30.0,8.16,4.007499999999999,2.7983333333333333,0.0,1667.7333333333333,12047.0,0.82,5.0,56.483333333333334,129.9
15,62,2018-12-07 07:20:00,12.0,120.0,30.0,8.171666666666665,4.009833333333333,2.795,0.0,1687.6833333333334,12047.0,0.82,5.0,56.55,129.51666666666668
15,62,2018-12-07 07:30:00,12.0,104.0,26.0,8.121666666666666,4.007833333333333,2.828333333333333,0.0,1706.6166666666666,12055.75,0.82,5.0,56.43333333333333,127.61666666666666
15,62,2018-12-07 07:40:00,12.0,92.0,23.0,8.141666666666667,4.037333333333333,2.871666666666667,0.0,1723.7833333333333,12078.983333333334,0.8264999999999999,5.0,56.166666666666664,125.53333333333333
15,62,2018-12-07 07:50:00,12.0,120.0,30.0,8.173333333333334,4.0495,2.7849999999999997,0.0,1740.1666666666667,12094.0,0.83,5.0,56.43333333333333,127.11666666666666
15,62,2018-12-07 08:00:00,12.0,120.0,30.0,8.161666666666667,4.050333333333333,2.871666666666667,0.0,1760.1666666666667,12094.0,0.83,5.0,56.9,127.46666666666667
15,62,2018-12-07 08:10:00,12.0,120.0,30.0,8.163333333333334,4.050833333333333,3.065,0.0,1780.1666666666667,12094.233333333334,0.83,5.0,56.85,126.06666666666666
15,62,2018-12-07 08:20:00,12.0,114.0,28.783333333333335,8.153333333333332,4.0515,2.98,0.0,1799.6666666666667,12120.666666666666,0.83,5.0,56.9,126.86666666666666
15,62,2018-12-07 08:30:00,12.0,120.0,30.0,8.163333333333332,4.057666666666666,3.1083333333333334,0.0,1818.8333333333333,12168.55,0.83,5.0,56.93333333333333,125.98333333333333
15,62,2018-12-07 08:40:00,12.0,120.0,30.0,8.158333333333333,4.052833333333333,3.0050000000000003,0.0,1838.8333333333333,12170.983333333334,0.83,5.0,56.8,128.15
15,62,2018-12-07 08:50:00,12.0,120.0,30.0,8.136666666666667,4.211,3.3066666666666666,0.0,1858.8333333333333,12173.0,0.83,5.0,58.31666666666667,124.98333333333333
15,62,2018-12-07 09:00:00,12.0,120.0,30.0,8.139999999999999,4.4075,3.0716666666666668,0.0,1878.8333333333333,12173.0,0.83,5.0,60.88333333333333,120.08333333333333
15,62,2018-12-07 09:10:00,12.0,33.0,8.25,7.825,4.523750000000001,3.8324999999999996,0.0,1845.025,11876.375,0.8299999999999998,5.0,62.1,121.125
15,63,2018-12-07 09:20:00,12.0,29.678947368421053,7.894736842105263,8.587719298245615,3.8473684210526313,3.482456140350877,0.0,0.0,3438.8245614035086,0.7791228070175439,5.0,59.29824561403509,123.89473684210526
15,63,2018-12-07 09:30:00,12.0,8.805,2.5,8.23,3.9641666666666664,3.1550000000000002,0.0,0.0,6016.95,0.8079999999999999,5.0,58.78333333333333,128.86666666666667
15,63,2018-12-07 09:40:00,12.0,0.0,0.0,8.2,4.0,3.0,0.0,0.0,6637.0,0.82,5.0,58.0,133.0
15,63,2018-12-07 09:50:00,12.0,80.0,20.0,8.17,3.995833333333333,3.165,0.0,3.933333333333333,6655.2,0.82,5.0,57.9,132.85
15,63,2018-12-07 10:00:00,12.0,118.0,29.5,8.171666666666667,4.003333333333333,3.3483333333333336,0.0,22.433333333333334,6673.083333333333,0.82,5.0,56.88333333333333,131.11666666666667
15,63,2018-12-07 10:10:00,12.0,120.0,30.0,8.156666666666666,4.013833333333333,3.36,0.0,42.166666666666664,6690.716666666666,0.82,5.0,56.916666666666664,131.11666666666667
15,63,2018-12-07 10:20:00,12.0,120.0,30.0,8.168333333333333,4.0296666666666665,3.3233333333333333,0.0,62.166666666666664,6694.4,0.82,5.0,57.833333333333336,129.3
15,63,2018-12-07 10:30:00,12.0,110.0,27.5,8.175,4.024666666666667,3.0933333333333333,0.0,82.05,6695.433333333333,0.82,5.0,58.21666666666667,131.66666666666666
15,63,2018-12-07 10:40:00,12.0,120.0,30.0,8.145,4.039333333333333,3.2766666666666664,0.0,100.16666666666667,6713.083333333333,0.82,5.0,57.15,134.55
15,63,2018-12-07 10:50:00,12.0,120.0,30.0,8.156666666666666,4.059333333333333,3.308333333333333,0.0,120.16666666666667,6715.733333333334,0.82,5.0,56.8,131.55
15,63,2018-12-07 11:00:00,12.0,120.0,30.0,8.158333333333333,4.077833333333333,3.5050000000000003,0.0,140.16666666666666,6716.0,0.82,5.0,58.36666666666667,133.48333333333332
15,63,2018-12-07 11:10:00,12.0,120.0,30.0,8.166666666666666,4.067166666666667,3.5383333333333336,0.0,160.16666666666666,6716.0,0.82,5.0,57.666666666666664,139.58333333333334
15,63,2018-12-07 11:20:00,12.0,120.0,30.0,8.156666666666666,4.086666666666667,3.5966666666666667,0.0,180.16666666666666,6716.0,0.82,5.0,58.6,141.85
15,63,2018-12-07 11:30:00,12.0,64.0,16.0,8.176666666666666,4.105333333333333,3.4466666666666668,0.0,198.06666666666666,6716.0,0.82,5.0,59.6,141.16666666666666
15,63,2018-12-07 11:40:00,12.0,104.0,26.0,8.168333333333333,4.0968333333333335,3.6366666666666663,0.0,208.3,6751.45,0.82,5.0,59.31666666666667,146.93333333333334
15,63,2018-12-07 11:50:00,12.0,120.0,30.0,8.165,4.072333333333334,3.4983333333333335,0.0,227.95,6764.083333333333,0.82,5.0,60.61666666666667,154.08333333333334
15,63,2018-12-07 12:00:00,12.0,114.0,28.5,8.15,4.069166666666666,3.6483333333333334,0.0,247.21666666666667,6785.95,0.82,5.0,58.88333333333333,159.15
15,63,2018-12-07 12:10:00,12.0,120.0,30.0,8.158333333333333,4.060833333333333,3.4866666666666664,0.0,266.8333333333333,6804.333333333333,0.82,5.0,57.733333333333334,146.16666666666666
15,63,2018-12-07 12:20:00,12.0,120.0,30.0,8.165,4.0584999999999996,3.6,0.0,286.8333333333333,6807.3,0.82,5.0,57.166666666666664,143.08333333333334
15,63,2018-12-07 12:30:00,12.0,120.0,30.0,8.163333333333332,4.0536666666666665,3.61,0.0,306.8333333333333,6808.0,0.82,5.0,56.833333333333336,150.0
15,63,2018-12-07 12:40:00,12.0,90.0,22.5,8.136666666666667,4.051333333333333,3.4883333333333337,0.0,326.25,6808.0,0.82,5.0,56.45,167.78333333333333
15,63,2018-12-07 12:50:00,12.0,2.0,0.5,8.221666666666666,4.044,3.6566666666666667,0.0,332.0,6812.666666666667,0.82,5.0,55.8,174.76666666666668
15,63,2018-12-07 13:00:00,12.0,108.0,27.0,8.184999999999999,4.0553333333333335,3.6483333333333334,0.0,340.25,6843.633333333333,0.82,5.0,57.05,171.63333333333333
15,63,2018-12-07 13:10:00,12.0,108.0,27.0,8.166666666666666,4.066999999999999,3.841666666666667,0.0,358.45,6865.1,0.82,5.0,57.833333333333336,177.56666666666666
15,63,2018-12-07 13:20:00,12.0,120.0,30.0,8.145,4.075166666666666,4.0,0.0,378.1666666666667,6872.666666666667,0.82,5.0,58.46666666666667,175.85
15,63,2018-12-07 13:30:00,12.0,120.0,30.0,8.158333333333333,4.0905000000000005,4.321666666666667,0.0,398.1666666666667,6874.333333333333,0.82,5.0,59.0,163.48333333333332
15,63,2018-12-07 13:40:00,12.0,74.0,19.0,8.113333333333333,4.0845,3.8233333333333333,0.0,414.8833333333333,6906.183333333333,0.82,5.0,59.1,158.56666666666666
15,63,2018-12-07 13:50:00,12.0,34.0,8.5,8.048333333333334,4.083833333333334,4.246666666666666,0.0,420.95,6942.316666666667,0.82,5.0,58.21666666666667,163.25
15,63,2018-12-07 14:00:00,12.0,120.0,30.0,8.173333333333334,4.0986666666666665,3.96,0.0,436.1,6963.366666666667,0.82,5.0,59.233333333333334,164.98333333333332
15,63,2018-12-07 14:10:00,12.0,120.0,30.0,8.156666666666666,4.086833333333334,3.8333333333333335,0.0,455.9,6965.1,0.82,5.0,58.93333333333333,174.33333333333334
15,63,2018-12-07 14:20:00,12.0,106.0,26.5,8.168333333333333,4.088833333333333,3.575,0.0,475.75,6966.35,0.82,5.0,58.95,168.26666666666668
15,63,2018-12-07 14:30:00,12.0,20.0,5.0,7.54,4.04,3.5949999999999998,0.0,484.0,8352.35,0.8414999999999999,5.0,57.166666666666664,151.66666666666666
15,63,2018-12-07 14:40:00,12.0,8.0,2.0,6.873333333333333,4.08,3.8716666666666666,0.0,484.0,11289.933333333332,0.8773333333333333,5.0,57.983333333333334,143.21666666666667
15,63,2018-12-07 14:50:00,12.0,0.0,0.0,6.8,4.08,3.9,0.0,484.0,11500.266666666666,0.88,5.0,58.0,142.0
15,63,2018-12-07 15:00:00,12.0,54.0,13.5,6.781666666666666,4.078833333333333,3.8033333333333332,0.0,485.95,11538.033333333333,0.88,5.0,57.983333333333334,144.48333333333332
15,63,2018-12-07 15:10:00,12.0,100.0,25.0,6.7716666666666665,4.0515,3.6550000000000002,0.0,502.46666666666664,11553.733333333334,0.88,5.0,56.083333333333336,143.3
15,63,2018-12-07 15:20:00,12.0,50.0,12.5,6.8116666666666665,4.060833333333333,3.6166666666666667,0.0,512.5166666666667,11601.25,0.88,5.0,56.46666666666667,133.28333333333333
15,63,2018-12-07 15:30:00,12.0,120.0,30.0,6.756666666666666,4.033166666666666,3.915,0.0,527.8333333333334,11687.666666666666,0.88,5.0,55.63333333333333,134.86666666666667
