,campaign,batch,hourly_timestamp,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,stiffness,ejection
478,8,52,2018-11-28 10:50:00,-1.8004664118386813,-1.1789005865038522,5.2,5.35,4.1,0.0,-1.1818145549393968,-0.7881865786870472,1.8,4.0,0.782111062974666
479,8,52,2018-11-28 11:00:00,-1.8004664118386813,-1.1789005865038522,5.2,5.35,4.1,0.0,-1.1818145549393968,-0.7881865786870472,1.8,4.0,0.782111062974666
480,8,52,2018-11-28 11:10:00,0.10257962011111682,1.462074513939368,5.158333333333333,5.328666666666666,4.053333333333333,0.0,-1.1242788795123027,-0.763963847561883,1.8,4.133333333333334,0.73696196115384
481,8,52,2018-11-28 11:20:00,0.6591497680072547,2.1925569885300464,5.1466666666666665,5.321,4.121666666666666,0.0,-0.9233149846276671,-0.7498313883734244,1.8,4.316666666666666,0.6573143148647934
482,8,52,2018-11-28 11:30:00,0.6591497680072547,2.1925569885300464,5.155,5.330666666666667,4.145,0.0,-0.7165975222003224,-0.738262020349611,1.8,4.233333333333333,0.676068557159598
483,8,52,2018-11-28 11:40:00,0.6591497680072547,2.1925569885300464,5.16,5.3406666666666665,4.1033333333333335,0.0,-0.5092636061076872,-0.7261658509797047,1.8,4.4,0.6769946925815636
484,8,52,2018-11-28 11:50:00,0.6591497680072547,2.1925569885300464,5.16,5.349666666666666,4.245,0.0,-0.30192969001505204,-0.7162781949453423,1.8,4.616666666666666,0.6714378800497696
485,8,52,2018-11-28 12:00:00,0.6591497680072547,2.1925569885300464,5.16,5.357,4.3100000000000005,0.0,-0.09480125847751346,-0.7009604327281744,1.8,4.616666666666666,0.6693540753503467
486,8,52,2018-11-28 12:10:00,0.6591497680072547,2.1925569885300464,5.1466666666666665,5.353,4.278333333333333,0.0,0.11253265761512152,-0.6841230512434303,1.8,4.533333333333333,0.6758370233041063
487,8,52,2018-11-28 12:20:00,0.6591497680072547,2.1925569885300464,5.155,5.350666666666666,4.196666666666667,0.0,0.3194556045975635,-0.6675389396366157,1.8,4.45,0.6621765258301131
488,8,52,2018-11-28 12:30:00,0.6591497680072547,2.1925569885300464,5.151666666666666,5.352666666666666,4.238333333333333,0.0,0.5263785515800051,-0.6499518793132005,1.8,4.216666666666667,0.6774577602925463
489,8,52,2018-11-28 12:40:00,0.6591497680072547,2.1925569885300464,5.153333333333333,5.3533333333333335,4.2683333333333335,0.0,0.7339179522277368,-0.6351305260567742,1.8,4.35,0.6765316248705808
490,8,52,2018-11-28 12:50:00,0.6591497680072547,2.1925569885300464,5.1466666666666665,5.352666666666666,4.2716666666666665,0.0,0.9406354146550819,-0.6172294110847268,1.8,4.466666666666667,0.6589350518532331
491,8,52,2018-11-28 13:00:00,0.6591497680072547,2.1925569885300464,5.15,5.360833333333333,4.236666666666666,0.0,1.147969330747717,-0.606095667250952,1.8,4.35,0.63717086943704
492,8,52,2018-11-28 13:10:00,0.6591497680072547,2.1925569885300464,5.151666666666666,5.358333333333333,4.245,0.0,1.355303246840352,-0.5921455623746025,1.8,4.666666666666667,0.6459691559457137
493,8,52,2018-11-28 13:20:00,0.6591497680072547,2.1925569885300464,5.1483333333333325,5.441999999999999,4.448333333333333,0.0,1.5624316783778904,-0.570344091282443,1.8,4.516666666666667,0.6712063461942783
494,8,52,2018-11-28 13:30:00,-0.682459057363256,0.35358012942064737,5.081818181818182,5.8,4.763636363636364,0.0,1.6762888023155977,-0.5240491205410783,1.8,4.454545454545454,0.7063363466320209
495,8,53,2018-11-28 13:30:00,-1.502335040144724,-0.7352877476836023,4.989473684210527,5.63,1.0789473684210529,0.0,-1.1818145549393968,-1.4860437343349004,1.8,4.157894736842105,0.7152099647300412
496,8,53,2018-11-28 13:40:00,-1.8004664118386813,-1.1789005865038522,5.2,5.19,3.4,0.0,-1.1818145549393968,-0.879363734741618,1.8,4.0,0.8237871569631208
497,8,53,2018-11-28 13:50:00,-1.8004664118386813,-1.1789005865038522,5.2,5.19,3.4,0.0,-1.1818145549393968,-0.879363734741618,1.8,4.0,0.8237871569631208
498,8,53,2018-11-28 14:00:00,-1.8004664118386813,-1.1789005865038522,5.2,5.19,3.4,0.0,-1.1818145549393968,-0.879363734741618,1.8,4.0,0.8237871569631208
499,8,53,2018-11-28 14:10:00,-0.07873508594652617,1.181119716019877,5.17,5.257000000000001,3.756666666666667,0.0,-1.1368134373732053,-0.7750773298054233,1.8,4.566666666666666,0.7279321407896748
